OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,NLF_ROUTE_TYPE_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,AREA_CD,FUNCTIONAL_CLASS_CD,NHS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,OPER_ACCESS_CONTROL_CD,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_DIR_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_SUFFIX_CD,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_ADDRESS_REFERENCE,ODPS_MILEPOST_REFERENCE,ODPS_REF_POINT_USED_CD,LOCAL_REPORT_NUMBER_ID,U1_AT_FAULT_IND,U1_ODPS_UNIT_NBR,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_TURN_CD,U1_TRAFFIC_CONTROL_CD,U1_TYPE_OF_UNIT_CD,U1_SPECIAL_FUNCTION_CD,U1_UNIT_SPEED_NBR,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_CONT_CIR_PRIMARY_CD,U1_CONT_CIR_SECONDARY_CD,U1_OBJECT_STRUCK,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_NON_MOTORIST_LOC_CD,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD,U3_ODPS_UNIT_NBR,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,U3_SPECIAL_FUNCTION_CD,U3_PRECRASH_ACTION_CD,U3_CONT_CIR_PRIMARY_CD,U3_CONT_CIR_SECONDARY_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERCHANGE_ID,SA_RAMP_ID,SA_SEGMENT_ID,STATE_TRUE_LOG_NBR
2287019,20157022709.0,https://hsip.dot.state.oh.us/report/?docnbr=20157022709,2015,6,SUNIUS00036**C,S,UNI,US,2.760,40.155413,-83.455535,78582,1,0,0,0,0,1,0,1,9,N,N,1,,99999,3,N,U,2,3,N,N,Y,80,UNION TOWNSHIP,3,0730,6,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,UNION,,,,,SR,4,,S,MILL,ST,,,,,,,1,80-15-150,N,1,1,2,NT,1,3,1,45,55,1,1,,0,19,,,,,,,42,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.590
2278787,20157014472.0,https://hsip.dot.state.oh.us/report/?docnbr=20157014472,2015,6,TUNITR00103**C,T,UNI,TR,0.430,40.234910,-83.347814,48160,2,0,0,0,2,1,0,2,18,N,Y,3,,99747,7," ",U,2,0,N,N,N,80,MARYSVILLE,3,1400,5,1,1,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,MARYSVILLE,,COLEMANS CROSSING,BL,,,,,,000401,,,,,,,,3,15C00118,Y,2,3,9,LT,2,7,1,5,35,6,2,,0,20,,,,,,,22,M,1,1,1,1,1,2,NT,1,5,1,35,35,1,1,,20,,,,,,,38,F,1,1,1,,,,,,,,,,,,,,,,,,,0.430
2310710,20157046402.0,https://hsip.dot.state.oh.us/report/?docnbr=20157046402,2015,6,CUNICR00088**C,C,UNI,CR,1.560,40.226114,-83.376805,48160,1,0,0,0,0,4,0,2,5,N,Y,3,,99999,5," ",U,2,0,N,N,N,80,MARYSVILLE,7,2314,6,1,1,9,5,1,0,0,0,0,0,0,0,0,0,Y,Y,MARYSVILLE,,MILFORD,AV,,,,,,WIND MIL,DR,,,,,,,1,15C00299,Y,2,1,2,NT,12,3,1,30,35,1,8,,0,20,,,,,,,18,F,1,7,1,1,2,1,NT,12,6,1,35,35,1,1,,20,,,,,,,35,F,1,1,1,,,,,,,,,,,,,,,,,,,1.560
2311213,20157046905.0,https://hsip.dot.state.oh.us/report/?docnbr=20157046905,2015,6,CUNICR00010**C,C,UNI,CR,1.260,40.151039,-83.183725,22694,1,0,0,0,0,3,0,2,6,N,Y,2,,99999,6," ",U,2,0,N,N,N,80,JEROME TOWNSHIP,7,1645,2,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,JEROME,,HYLAND CROY,RD,,,,,,MCKITRICK,RD,,,,,,,1,80-15-265,Y,1,4,3,NT,2,6,1,25,45,1,2,,0,20,,,,,,,49,F,1,1,1,2,2,1,NT,1,6,1,45,45,1,1,,20,,,,,,,30,F,1,1,1,,,,,,,,,,,,,,,,,,,1.260
2314883,20157050575.0,https://hsip.dot.state.oh.us/report/?docnbr=20157050575,2015,6,SUNISR00038**C,S,UNI,SR,9.790,40.236421,-83.366913,48160,1,0,0,0,0,4,0,2,19,N,Y,2,,99999,5," ",U,2,3,N,N,N,80,MARYSVILLE,7,1133,3,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,MARYSVILLE,,5TH,ST,,,,,,MAIN,ST,,,,,,,1,15C00336,Y,1,4,2,RT,4,3,1,5,25,5,7,,0,20,,,,,,,60,F,1,1,1,2,4,3,NT,4,2,1,10,25,1,1,,20,,,,,,,48,M,1,1,1,,,,,,,,,,,,,,,,,,,48.670
2179656,20156085439.0,https://hsip.dot.state.oh.us/report/?docnbr=20156085439,2015,6,MUNIMR00041**C,M,UNI,MR,0.330,40.229425,-83.382493,48160,1,0,0,0,0,1,0,2,3,N,Y,1,,99999,0," "," ",0,0,N,N,N,80,MARYSVILLE,7,1724,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,MARYSVILLE (TOWNSHIP OF),,HICKORY,DR,,,,,,COLLINS,AV,,,,,,,1,80-0370-80,Y,1,2,1,NT,2,5,1,2,25,2,11,,0,20,,,,,,,44,F,1,1,1,2,1,2,NT,2,6,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.990
2310370,20157046062.0,https://hsip.dot.state.oh.us/report/?docnbr=20157046062,2015,6,CUNICR00018**C,C,UNI,CR,1.210,40.195992,-83.219775,50288,1,0,0,0,0,1,0,2,1,N,Y,3,,99999,7," ",U,2,0,N,N,N,80,MILLCREEK TOWNSHIP,7,1100,4,9,99,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,MILLCREEK,,BELL,RD,,,,,,HARRIOTT,RD,,,,,,,1,80-15-253,Y,2,2,1,NT,1,7,1,0,,99,8,,0,20,,,,,,,,U,0,0,0,1,1,2,NT,2,3,1,15,,1,1,,20,,,,,,,25,F,1,1,1,,,,,,,,,,,,,,,,,,,1.210
2312586,20157048278.0,https://hsip.dot.state.oh.us/report/?docnbr=20157048278,2015,6,CUNICR00165**C,C,UNI,CR,1.870,40.271082,-83.497045,01336,2,0,0,0,1,1,0,2,2,N,Y,1,,99999,5,5,U,4,0,N,N,N,80,ALLEN TOWNSHIP,7,0539,6,1,1,9,9,1,0,0,0,0,0,0,0,0,0,N,N,ALLEN,,HONDA PKWY,RD,,,,,,NORTHWEST PKWY,RD,,,,,,,1,80-15-276,Y,1,3,4,NT,4,6,1,35,55,1,9,,0,20,,,,,,,48,M,1,1,1,2,3,4,NT,4,3,1,,55,1,1,,20,,,,,,,61,F,1,1,1,,,,,,,,,,,,,,,,,,,1.870
2066889,20154010910.0,https://hsip.dot.state.oh.us/report/?docnbr=20154010910,2015,6,SUNI9999999**C,S,UNI,99,99.990,,,78582,2,0,0,0,1,1,0,2,2,N,N,1,,99999,0," "," ",0,0,N,N,N,80,UNION TOWNSHIP,4,1830,4,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,UNION,,,,,SR,161,,,024941,,,,,,,,3,80-15-157,Y,2,1,2,NT,1,17,1,30,55,1,9,,0,20,,,,,,,46,M,1,1,1,1,3,2,LT,1,2,1,,55,6,1,,20,,,,,,,44,F,1,1,1,,,,,,,,,,,,,,,,,,,99.990
2065176,20154009193.0,https://hsip.dot.state.oh.us/report/?docnbr=20154009193,2015,6,SUNISR00161**C,S,UNI,SR,10.350,40.115413,-83.316856,20170,3,0,0,1,0,2,0,2,2,N,Y,3,,99999,5," ",U,2,3,N,N,Y,80,DARBY TOWNSHIP,4,1616,1,1,1,9,1,1,0,0,0,1,0,0,0,0,0,Y,N,DARBY (TOWNSHIP OF),,,,,SR,161,,,KRAMER,RD,,,,,,,1,80-15-156,Y,2,4,3,NT,1,9,1,45,55,1,9,,0,20,,,,,,,23,F,1,1,1,1,4,9,RT,1,6,1,5,55,5,1,,20,,,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,18.250
2148076,20156053756.0,https://hsip.dot.state.oh.us/report/?docnbr=20156053756,2015,6,SUNIUS00033**C,S,UNI,US,20.530,40.159359,-83.229598,39046,1,0,0,0,0,2,0,2,2,N,N,8,,99999,2,N,D,4,1,Y,N,Y,80,JEROME TOWNSHIP,4,1803,3,1,1,0,1,2,0,0,0,0,0,1,0,0,0,N,N,JEROME (TOWNSHIP OF),,,,,US,33,,,20,MP,,,,,,,2,80-0248-80,Y,1,7,6,NT,2,7,1,5,70,1,9,,0,20,,,,,,,77,M,3,1,1,2,7,6,NT,2,3,1,,70,11,1,,20,,,,,,,52,F,1,1,1,,,,,,,,,,,,,,,,,,,101.690
2290547,20157026237.0,https://hsip.dot.state.oh.us/report/?docnbr=20157026237,2015,6,SUNIUS00042**C,S,UNI,US,4.860,40.164019,-83.228529,39046,1,0,0,0,0,2,0,2,2,N,N,10,,99999,3," ",U,2,3,N,N,Y,80,JEROME TOWNSHIP,4,0815,5,1,1,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,JEROME,,,,,US,42,,,011740,,,,,,,,3,80-15-172,Y,2,1,2,NT,1,6,1,35,55,1,9,,0,20,,,,,,,22,F,1,1,1,1,1,2,NT,1,4,1,,55,11,1,,20,,,,,,,35,M,1,1,1,,,,,,,,,,,,,,,,,,,108.100
2146309,20156051982.0,https://hsip.dot.state.oh.us/report/?docnbr=20156051982,2015,6,SUNIUS00042**C,S,UNI,US,2.120,40.136284,-83.262687,39046,1,0,0,0,0,3,0,2,6,N,Y,3,,99999,3," ",U,2,3,N,N,Y,80,JEROME TOWNSHIP,4,1724,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JEROME (TOWNSHIP OF),,,,,US,42,,,HICKORY RIDGE,RD,,,,,,,1,80-0239-80,Y,2,8,5,NT,12,4,1,0,55,11,2,,0,20,,,,,,,56,M,1,1,1,1,5,8,NT,12,2,1,50,55,1,1,,20,,,,,,,37,M,1,1,1,,,,,,,,,,,,,,,,,,,105.360
2144287,20156049953.0,https://hsip.dot.state.oh.us/report/?docnbr=20156049953,2015,6,SUNISR00031**C,S,UNI,SR,16.110,40.452033,-83.454043,81662,1,0,0,0,0,3,0,2,6,N,Y,2,,99999,4," ",U,2,3,N,N,Y,80,WASHINGTON TOWNSHIP,4,1537,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,WASHINGTON (TOWNSHIP OF),,,,,SR,31,,,16,MP,,,,,,,2,80-0229-80,Y,1,8,5,NT,2,6,1,5,45,11,2,,0,20,,,,,,,27,M,1,1,1,2,5,7,LT,2,6,1,5,45,6,1,,20,,,,,,,22,F,1,1,1,,,,,,,,,,,,,,,,,,,16.110
2070242,20154014268.0,https://hsip.dot.state.oh.us/report/?docnbr=20154014268,2015,6,SUNISR00004**C,S,UNI,SR,13.640,40.259005,-83.365882,48160,2,0,0,0,1,2,1,2,2,N,N,1,,99999,4," ",U,2,3,N,N,N,80,MARYSVILLE,5,0140,5,1,1,9,5,2,0,0,0,0,0,0,0,0,0,Y,Y,MARYSVILLE,,,,,SR,4,,,SCOTTS FARM,BL,,,,,,,1,15C00219,Y,2,2,1,NT,1,2,1,45,50,1,9,,45,20,8,45,,,,99,20,F,1,6,1,1,2,1,NT,1,17,1,25,50,11,1,,20,,,,,,,30,M,1,1,1,,,,,,,,,,,,,,,,,,,116.130
2153076,20156058773.0,https://hsip.dot.state.oh.us/report/?docnbr=20156058773,2015,6,SUNIUS00033**C,S,UNI,US,15.400,40.209476,-83.299181,50288,1,0,0,0,0,2,0,2,1,N,N,1,,99999,2,N,D,4,1,Y,N,Y,80,MILLCREEK TOWNSHIP,5,1838,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,Y,N,MILLCREEK (TOWNSHIP OF),,,,,US,33,,,15,MP,,,,,,,2,80-0262-80,Y,1,6,7,NT,12,6,1,73,70,1,19,,0,6,10,20,,,,,25,F,1,1,1,2,7,6,NT,12,3,1,70,70,1,1,,23,,,,,,,23,F,1,1,1,,,,,,,,,,,,,,,,,,,96.560
2153074,20156058771.0,https://hsip.dot.state.oh.us/report/?docnbr=20156058771,2015,6,SUNISR00739**C,S,UNI,SR,17.100,40.474185,-83.420224,81662,1,0,0,0,0,1,0,1,16,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,WASHINGTON TOWNSHIP,5,1115,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,WASHINGTON (TOWNSHIP OF),,,,,SR,739,,,17,MP,,,,,,,2,80-0258-80,Y,1,3,4,NT,12,17,1,55,55,1,10,,44,8,1,44,,,,,31,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.100
2157112,20156062822.0,https://hsip.dot.state.oh.us/report/?docnbr=20156062822,2015,6,SUNISR00031**C,S,UNI,SR,4.670,40.301128,-83.382266,76194,3,0,0,1,0,0,0,1,13,Y,N,1,,99999,4," ",U,2,3,N,N,Y,80,TAYLOR TOWNSHIP,5,0505,4,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,TAYLOR (TOWNSHIP OF),,,,,SR,31,,,5,MP,,,,,,,2,80-0277-80,Y,1,2,1,NT,12,17,1,55,55,1,17,,44,8,31,44,,,,,46,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.670
2161640,20156067365.0,https://hsip.dot.state.oh.us/report/?docnbr=20156067365,2015,6,SUNISR00031**C,S,UNI,SR,6.480,40.326622,-83.390100,76194,2,0,0,0,1,0,0,1,13,Y,N,1,,99999,4," ",U,2,3,N,N,Y,80,TAYLOR TOWNSHIP,5,0858,5,2,1,0,1,2,0,0,0,0,1,0,0,0,0,Y,N,TAYLOR (TOWNSHIP OF),,,,,SR,31,,,6,MP,,,,,,,2,80-0293-80,Y,1,1,2,NT,12,6,1,65,55,4,17,,44,11,9,44,,,,,24,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.480
2298218,20157033908.0,https://hsip.dot.state.oh.us/report/?docnbr=20157033908,2015,6,SUNISR00037**C,S,UNI,SR,13.700,40.341580,-83.253474,42490,2,0,0,0,1,0,0,1,13,Y,N,1,,99999,4," ",U,2,3,N,N,Y,80,LEESBURG TOWNSHIP,5,1349,7,1,1,9,1,3,0,0,0,0,0,0,0,0,0,N,N,LEESBURG,,,,,SR,37,,,MAPLE DELL,RD,,,,,,,1,80-15-201,Y,1,3,4,NT,1,1,1,55,55,1,17,,44,8,9,44,,,,,32,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.320
2114429,20156019983.0,https://hsip.dot.state.oh.us/report/?docnbr=20156019983,2015,6,CUNICR00149**C,C,UNI,CR,0.040,40.242194,-83.476602,01336,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,7," ",U,2,0,N,N,N,80,ALLEN TOWNSHIP,2,0147,5,6,4,0,5,1,0,0,0,0,0,0,0,0,0,N,N,ALLEN (TOWNSHIP OF),,,,,CR,149,,,,,,CR,147,,,,1,80-0104-80,Y,1,5,8,NT,12,3,1,40,55,1,10,,46,11,9,46,,,,,35,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040
2113720,20156019268.0,https://hsip.dot.state.oh.us/report/?docnbr=20156019268,2015,6,SUNISR00287**C,S,UNI,SR,1.060,40.273921,-83.531731,01336,1,0,0,0,0,1,0,1,13,Y,N,7,,99999,5,5,D,2,3,N,N,Y,80,ALLEN TOWNSHIP,2,0740,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,ALLEN (TOWNSHIP OF),,,,,SR,287,,,,,,US,33,,,,1,80-0100-80,Y,1,7,5,RT,12,3,1,30,55,13,17,,30,8,30,,,,,,37,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.690
2111840,20156017381.0,https://hsip.dot.state.oh.us/report/?docnbr=20156017381,2015,6,CUNICR00113**C,C,UNI,CR,0.100,40.250310,-83.292452,22484,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,7," ",U,2,0,N,N,N,80,DOVER TOWNSHIP,2,0048,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,DOVER (TOWNSHIP OF),,,,,CR,113,,,,,,US,36,,,,1,80-0094-80,Y,1,2,1,NT,12,8,1,30,55,1,10,,48,8,48,,,,,,37,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100
2109790,20156015324.0,https://hsip.dot.state.oh.us/report/?docnbr=20156015324,2015,6,CUNICR00179**C,C,UNI,CR,1.500,40.292760,-83.505381,01336,1,0,0,0,0,1,0,1,9,N,N,1,,99999,5," ",U,2,0,N,N,N,80,ALLEN TOWNSHIP,2,0515,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,ALLEN (TOWNSHIP OF),,,,,CR,179,,,,,,CR,157,,,,1,80-0078-80,N,1,6,7,NT,12,6,1,48,55,1,1,,0,18,,,,,,,20,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.500
2109622,20156015155.0,https://hsip.dot.state.oh.us/report/?docnbr=20156015155,2015,6,TUNITR00032**C,T,UNI,TR,0.700,40.144926,-83.281279,39046,1,0,0,0,0,1,0,1,9,N,N,1,,99999,7," ",U,2,0,N,N,N,80,JEROME TOWNSHIP,2,0910,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JEROME (TOWNSHIP OF),,,,,CR,32,,,,,,CR,33,,,,1,80-0080-80,N,1,1,2,NT,12,4,1,40,50,1,1,,0,18,,,,,,,40,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700
2109801,20156015335.0,https://hsip.dot.state.oh.us/report/?docnbr=20156015335,2015,6,CUNICR00253**C,C,UNI,CR,0.100,40.329599,-83.531189,43358,1,0,0,0,0,2,0,1,9,N,N,1,,99999,5," ",U,2,0,N,N,N,80,LIBERTY TOWNSHIP,2,0142,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,LIBERTY (TOWNSHIP OF),,,,,CR,253,,,,,,CR,229,,,,1,80-0077-80,N,1,7,6,NT,12,7,1,55,55,1,1,,0,18,,,,,,,23,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100
2074051,20154018082.0,https://hsip.dot.state.oh.us/report/?docnbr=20154018082,2015,6,SUNIUS00042**C,S,UNI,US,7.610,40.195901,-83.197351,39046,2,0,0,0,1,1,0,2,18,N,Y,2,,99999,3," ",U,2,3,N,N,Y,80,JEROME TOWNSHIP,6,0802,2,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,JEROME (TOWNSHIP OF),,,,,US,42,,,HARROITT,RD,,,,,,,1,80-15-240,Y,2,4,9,LT,2,6,22,5,55,6,8,,0,20,,,,,,,47,F,1,1,1,1,8,5,NT,1,2,1,50,55,1,1,,20,44,,,,,,30,F,1,1,1,,,,,,,,,,,,,,,,,,,110.850
2307376,20157043067.0,https://hsip.dot.state.oh.us/report/?docnbr=20157043067,2015,6,SUNIUS00033**C,S,UNI,US,12.700,40.232914,-83.340261,48160,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,2,N,D,4,1,Y,N,N,80,MARYSVILLE,6,0337,3,4,2,9,5,3,0,0,0,0,0,0,0,0,0,N,N,MARYSVILLE,,,,,US,33,,,DELAWARE,AV,,,,,,,1,15C00274,Y,1,3,4,NT,1,13,1,65,,1,17,,44,8,44,1,,,,,52,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.860
2300735,20157036425.0,https://hsip.dot.state.oh.us/report/?docnbr=20157036425,2015,6,SUNIUS00036**C,S,UNI,US,1.960,40.147062,-83.465950,78582,3,0,0,1,0,0,1,1,13,Y,N,1,,99999,3,N,U,2,3,N,N,Y,80,UNION TOWNSHIP,6,0700,2,1,1,9,2,1,0,0,0,0,1,0,0,0,0,N,N,UNION,,,,,SR,4,,,HOMER,RD,,,,,,,1,80-15-211,Y,1,1,2,NT,12,2,1,75,55,1,17,6,45,9,45,1,,,,,27,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.790
2171950,20156077715.0,https://hsip.dot.state.oh.us/report/?docnbr=20156077715,2015,6,SUNIUS00042**C,S,UNI,US,4.480,40.159617,-83.233016,39046,1,0,0,0,0,2,0,2,18,Y,Y,1,,99999,3," ",D,4,3,N,N,Y,80,JEROME TOWNSHIP,6,1143,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JEROME (TOWNSHIP OF),,,,,US,42,,,US 33,RD,,,,,,,1,80-0340-80,Y,1,1,3,LT,12,7,1,10,55,6,7,,0,10,20,,,,,,27,M,1,1,1,2,2,1,NT,12,14,16,15,55,1,1,,20,,,,,,,56,M,1,1,1,,,,,,,,,,,,,,,,,,,107.720
2170556,20156076315.0,https://hsip.dot.state.oh.us/report/?docnbr=20156076315,2015,6,SUNIUS00042**C,S,UNI,US,4.640,40.161474,-83.231136,39046,1,0,0,0,0,3,0,2,18,Y,N,10,,99999,3," ",D,4,3,N,N,Y,80,JEROME TOWNSHIP,6,1646,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,JEROME (TOWNSHIP OF),,,,,US,42,,,5,MP,,,,,,,2,80-0341-80,N,1,5,2,LT,12,3,1,10,55,6,8,,0,11,20,,,,,,32,M,1,1,1,2,2,5,RT,12,7,1,15,55,5,2,,20,,,,,,,17,M,1,1,1,,,,,,,,,,,,,,,,,,,107.880
2308948,20157044639.0,https://hsip.dot.state.oh.us/report/?docnbr=20157044639,2015,6,SUNIUS00033**C,S,UNI,US,11.440,40.246576,-83.356303,48160,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,2,N,D,4,1,Y,N,N,80,MARYSVILLE,6,0130,1,4,2,9,4,1,0,0,0,0,0,0,0,0,0,Y,N,MARYSVILLE,,,,,US,33,,,WALDO,RD,,,,,,,1,15C00287,Y,1,4,3,NT,1,3,1,50,65,1,17,,30,9,30,,,,,,16,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.600
2310837,20157046529.0,https://hsip.dot.state.oh.us/report/?docnbr=20157046529,2015,6,CUNICR00001**C,C,UNI,CR,13.130,40.236259,-83.364481,48160,2,0,0,0,2,1,0,2,2,N,Y,2,,99999,4," ",U,4,0,N,N,N,80,MARYSVILLE,7,1211,3,1,1,9,1,1,0,0,0,0,0,1,0,0,0,N,N,MARYSVILLE,E,5TH,ST,,,,,,WALNUT,ST,,,,,,,1,15C00319,Y,2,3,4,NT,4,6,1,10,25,11,9,,0,20,,,,,,,33,F,1,1,1,1,3,4,NT,4,3,1,,25,11,1,,20,,,,,,,71,F,1,1,1,,,,,,,,,,,,,,,,,,,13.130
2310841,20157046533.0,https://hsip.dot.state.oh.us/report/?docnbr=20157046533,2015,6,CUNICR00001**C,C,UNI,CR,9.660,40.206576,-83.313268,48160,2,0,0,0,1,1,0,2,18,N,Y,2,,99999,5," ",U,2,0,N,N,N,80,MARYSVILLE,7,1300,4,2,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,MARYSVILLE,,INDUSTRIAL,PK,,,,,,SCOTTSLAWN,RD,,,,,,,1,15C00311,Y,1,1,3,LT,4,5,1,10,50,6,3,,0,20,,,,,,,53,M,1,1,1,2,3,4,NT,4,6,1,40,45,1,1,,20,,,,,,,64,F,1,1,1,,,,,,,,,,,,,,,,,,,9.660
