OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,NLF_ROUTE_TYPE_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,AREA_CD,FUNCTIONAL_CLASS_CD,NHS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,OPER_ACCESS_CONTROL_CD,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_DIR_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_SUFFIX_CD,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_ADDRESS_REFERENCE,ODPS_MILEPOST_REFERENCE,ODPS_REF_POINT_USED_CD,LOCAL_REPORT_NUMBER_ID,U1_AT_FAULT_IND,U1_ODPS_UNIT_NBR,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_TURN_CD,U1_TRAFFIC_CONTROL_CD,U1_TYPE_OF_UNIT_CD,U1_SPECIAL_FUNCTION_CD,U1_UNIT_SPEED_NBR,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_CONT_CIR_PRIMARY_CD,U1_CONT_CIR_SECONDARY_CD,U1_OBJECT_STRUCK,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_NON_MOTORIST_LOC_CD,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD,U3_ODPS_UNIT_NBR,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,U3_SPECIAL_FUNCTION_CD,U3_PRECRASH_ACTION_CD,U3_CONT_CIR_PRIMARY_CD,U3_CONT_CIR_SECONDARY_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERCHANGE_ID,SA_RAMP_ID,SA_SEGMENT_ID,STATE_TRUE_LOG_NBR
2173631,20156079398.0,https://hsip.dot.state.oh.us/report/?docnbr=20156079398,2015,6,SMADIR00070**C,S,MAD,IR,7.530,39.952001,-83.395390,21154,1,0,0,0,0,1,0,1,9,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,7,0607,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,IR,70,,,78,MP,,,,,,,2,49-0311-49,N,1,3,4,NT,12,6,1,69,70,1,1,,0,18,,,,,,,44,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.000
2174068,20156079836.0,https://hsip.dot.state.oh.us/report/?docnbr=20156079836,2015,6,SMADIR00070**C,S,MAD,IR,11.940,39.962513,-83.313684,38696,1,0,0,0,0,1,0,1,9,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,7,0115,1,2,1,0,5,2,0,0,0,0,0,0,0,0,0,Y,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,82,MP,,,,,,,2,49-0313-49,N,1,3,4,NT,12,2,1,70,70,1,1,,0,19,,,,,,,20,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.410
2173292,20156079058.0,https://hsip.dot.state.oh.us/report/?docnbr=20156079058,2015,6,SMADUS00062**C,S,MAD,US,2.100,39.721084,-83.262330,53046,1,0,0,0,0,2,0,1,9,N,N,1,,99999,4," ",U,2,3,N,N,Y,80,PLEASANT TOWNSHIP,7,0620,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,US,62,,,2,MP,,,,,,,2,65-0130-49,N,1,2,1,NT,12,5,1,55,55,1,1,,0,18,,,,,,,26,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.960
2147741,20156053420.0,https://hsip.dot.state.oh.us/report/?docnbr=20156053420,2015,6,SMADIR00070**C,S,MAD,IR,13.240,39.968448,-83.290512,38696,1,0,0,0,0,1,0,2,5,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,5,1400,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,84,MP,,,,,,,2,49-0213-49,Y,1,3,4,NT,12,7,1,0,70,1,19,,0,6,,,,,,,,U,0,0,0,2,3,4,NT,1,3,1,70,70,1,1,,23,,,,,,,41,F,1,1,1,,,,,,,,,,,,,,,,,,,83.710
2149300,20156054984.0,https://hsip.dot.state.oh.us/report/?docnbr=20156054984,2015,6,SMADIR00071**C,S,MAD,IR,4.610,39.733985,-83.359739,65480,2,0,0,0,1,1,0,2,2,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,RANGE TOWNSHIP,5,2220,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,RANGE (TOWNSHIP OF),,,,,IR,71,,,81,MP,,,,,,,2,49-0216-49,Y,1,5,8,NT,12,3,1,10,70,1,9,,0,20,,,,,,,33,M,1,1,1,2,5,8,NT,12,3,1,15,70,11,1,,20,,,,,,,25,M,1,1,1,,,,,,,,,,,,,,,,,,,80.840
2153275,20156058972.0,https://hsip.dot.state.oh.us/report/?docnbr=20156058972,2015,6,SMADUS00042**C,S,MAD,US,15.060,39.978053,-83.349133,21154,1,0,0,0,0,3,0,2,3,N,N,10,,99999,3," ",U,2,3,N,N,Y,80,DEER CREEK TOWNSHIP,5,1110,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,US,42,,,15,MP,,,,,,,2,49-0236-49,Y,1,2,1,NT,12,17,1,5,45,2,11,,0,20,,,,,,,43,M,1,1,1,2,2,1,NT,12,5,1,5,45,2,1,,20,,,,,,,45,F,1,1,1,,,,,,,,,,,,,,,,,,,93.150
2156306,20156062014.0,https://hsip.dot.state.oh.us/report/?docnbr=20156062014,2015,6,SMADIR00070**C,S,MAD,IR,15.220,39.979031,-83.255834,38696,4,0,1,0,0,1,0,2,5,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,5,0743,7,1,1,0,1,1,0,0,0,1,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,86,MP,,,,,,,2,49-0245-49,Y,1,4,3,NT,12,7,1,60,70,1,20,,0,20,,,,,,,58,M,1,1,1,2,4,3,NT,12,9,1,65,65,1,1,,23,,,,,,,44,M,1,1,1,,,,,,,,,,,,,,,,,,,85.690
2153231,20156058928.0,https://hsip.dot.state.oh.us/report/?docnbr=20156058928,2015,6,SMADUS00042**C,S,MAD,US,14.760,39.974789,-83.352936,38696,2,0,0,0,1,5,0,2,19,N,Y,3,,99999,3," ",U,2,3,N,N,Y,80,JEFFERSON TOWNSHIP,5,0030,7,2,1,0,5,1,1,0,0,0,0,0,0,0,0,Y,N,JEFFERSON (TOWNSHIP OF),,,,,US,42,,,15,MP,,,,,,,2,49-0235-49,Y,1,2,3,RT,12,7,1,0,55,5,21,,0,20,,,,,,,37,M,2,1,1,2,2,1,NT,12,5,1,,55,1,1,,20,,,,,,,23,M,1,1,1,,,,,,,,,,,,,,,,,,,92.850
2148288,20156053968.0,https://hsip.dot.state.oh.us/report/?docnbr=20156053968,2015,6,SMADIR00071**C,S,MAD,IR,9.800,39.771249,-83.275329,63338,1,0,0,0,0,2,0,1,14,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,5,2055,7,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,86,MP,,,,,,,2,49-0211-49,N,1,2,1,NT,12,3,1,70,70,3,1,,0,23,,,,,,,46,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.030
2304065,20157039755.0,https://hsip.dot.state.oh.us/report/?docnbr=20157039755,2015,6,SMADUS00042**C,S,MAD,US,12.470,39.950167,-83.381729,21154,3,0,0,1,0,2,0,3,2,N,N,10,,99999,4," ",U,2,3,N,N,Y,80,DEER CREEK TOWNSHIP,6,0533,2,4,2,9,2,1,0,0,0,0,0,0,0,0,0,Y,Y,DEER CREEK (TOWNSHIP OF),,,,,US,42,,,000769,,,,,,,,3,15-0997-06,Y,1,1,2,NT,1,7,1,50,55,1,9,,0,20,,,,,,10,56,M,1,7,1,2,1,2,NT,1,7,1,15,55,11,1,,20,20,,,,,10,21,M,1,1,1,3,1,3,1,1,1,,20,,,,,,,,,,,90.560
2162357,20156068083.0,https://hsip.dot.state.oh.us/report/?docnbr=20156068083,2015,6,SMADIR00071**C,S,MAD,IR,8.710,39.762711,-83.292520,63338,1,0,0,0,0,3,0,2,5,Y,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,6,0945,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,85,MP,,,,,,,2,49-0260-49,Y,2,8,5,NT,12,17,1,0,70,3,10,,0,13,,,,,,,0,U,1,1,1,1,8,5,NT,12,4,1,60,70,1,1,,9,30,,,,,,44,M,1,1,1,,,,,,,,,,,,,,,,,,,84.940
2163518,20156069250.0,https://hsip.dot.state.oh.us/report/?docnbr=20156069250,2015,6,SMADSR00038**C,S,MAD,SR,22.070,40.000459,-83.419574,51478,4,0,2,0,2,1,0,2,6,N,Y,3,,99999,5," ",U,2,3,N,N,Y,80,MONROE TOWNSHIP,6,1510,2,4,2,0,1,4,0,0,0,0,0,0,0,0,0,N,N,MONROE (TOWNSHIP OF),,,,,SR,38,,,ROSEDALE MILFORD CENTER,RD,,,,,,,1,49-0256-49,Y,1,1,2,NT,12,6,1,55,55,1,10,,44,8,44,20,,,,,40,M,1,1,1,2,4,1,LT,2,17,17,,55,11,1,,20,,,,,,,31,M,1,1,1,,,,,,,,,,,,,,,,,,,31.020
2171012,20156076772.0,https://hsip.dot.state.oh.us/report/?docnbr=20156076772,2015,6,SMADIR00070**C,S,MAD,IR,5.110,39.942294,-83.439233,21154,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,6,0747,6,4,2,0,1,1,0,0,0,0,1,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,IR,70,,,76,MP,,,,,,,2,49-0301-49,Y,1,4,3,NT,12,2,1,70,70,1,6,,48,8,44,48,,,,,26,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.580
2171151,20156076912.0,https://hsip.dot.state.oh.us/report/?docnbr=20156076912,2015,6,SMADIR00071**C,S,MAD,IR,6.040,39.742886,-83.335548,63338,1,0,0,0,0,1,0,1,17,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,6,1426,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,82,MP,,,,,,,2,49-0302-49,Y,1,1,2,NT,12,7,1,55,70,1,19,,0,6,8,2,,,,,33,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.270
2168603,20156074356.0,https://hsip.dot.state.oh.us/report/?docnbr=20156074356,2015,6,SMADIR00071**C,S,MAD,IR,5.990,39.742514,-83.336353,65480,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,RANGE TOWNSHIP,6,0150,7,2,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,Y,RANGE (TOWNSHIP OF),,,,,IR,71,,,82,MP,,,,,,,2,49-0292-49,Y,1,1,2,NT,12,2,1,70,70,1,17,,44,8,46,44,,,,,24,F,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.220
2155674,20156061382.0,https://hsip.dot.state.oh.us/report/?docnbr=20156061382,2015,6,SMADSR00029**C,S,MAD,SR,9.810,39.964675,-83.358934,38696,1,0,0,0,0,2,0,2,3,N,Y,2,,99999,5," ",U,2,3,N,N,Y,80,JEFFERSON TOWNSHIP,5,1059,4,1,1,0,1,2,0,0,0,0,0,1,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,SR,29,,,10,MP,,,,,,,2,49-0242-49,Y,1,4,3,NT,4,17,1,2,55,2,11,,0,20,,,,,,,28,M,1,1,1,2,3,4,NT,4,2,1,,55,11,1,,20,,,,,,,66,M,1,1,1,,,,,,,,,,,,,,,,,,,99.750
2149941,20156055625.0,https://hsip.dot.state.oh.us/report/?docnbr=20156055625,2015,6,SMADIR00071**C,S,MAD,IR,0.270,39.705989,-83.432313,65480,1,0,0,0,0,1,0,1,9,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,RANGE TOWNSHIP,5,2147,1,1,1,0,5,2,0,0,0,0,0,0,0,0,0,N,N,RANGE (TOWNSHIP OF),,,,,IR,71,,,76,MP,,,,,,,2,49-0217-49,N,1,8,5,NT,12,1,1,70,70,1,1,,0,19,,,,,,,28,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.500
2150484,20156056170.0,https://hsip.dot.state.oh.us/report/?docnbr=20156056170,2015,6,SMADIR00071**C,S,MAD,IR,6.920,39.749424,-83.321369,63338,1,0,0,0,0,1,0,1,14,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,5,2027,5,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,83,MP,,,,,,,2,49-0220-49,N,1,2,1,NT,12,2,1,65,70,1,1,,0,23,,,,,,,55,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.150
2150493,20156056179.0,https://hsip.dot.state.oh.us/report/?docnbr=20156056179,2015,6,SMADIR00070**C,S,MAD,IR,14.730,39.976405,-83.264403,09442,1,0,0,0,0,1,0,1,9,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,BROWN TOWNSHIP,5,0600,7,2,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,BROWN (TOWNSHIP OF),,,,,IR,70,,,85,MP,,,,,,,2,49-0223-25,N,1,3,4,NT,12,2,1,65,65,1,1,,0,18,,,,,,,28,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.200
2154701,20156060403.0,https://hsip.dot.state.oh.us/report/?docnbr=20156060403,2015,6,SMADSR00142**C,S,MAD,SR,11.900,39.955853,-83.254806,38696,1,0,0,0,0,2,0,1,9,N,N,1,,99999,4," ",U,2,3,N,N,Y,80,JEFFERSON TOWNSHIP,5,0235,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,SR,142,,,12,MP,,,,,,,2,49-0240-49,N,1,1,2,NT,12,3,1,45,55,1,1,,0,18,,,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.900
2152703,20156058397.0,https://hsip.dot.state.oh.us/report/?docnbr=20156058397,2015,6,SMADIR00071**C,S,MAD,IR,5.010,39.736284,-83.352849,65480,1,0,0,0,0,2,0,1,9,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,RANGE TOWNSHIP,5,1410,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,N,N,RANGE (TOWNSHIP OF),,,,,IR,71,,,81,MP,,,,,,,2,49-0230-49,N,1,2,1,NT,12,3,1,74,70,1,1,,0,18,,,,,,,55,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.240
2329073,20157064772.0,https://hsip.dot.state.oh.us/report/?docnbr=20157064772,2015,6,CMADCR00072**C,C,MAD,CR,0.190,39.854101,-83.258783,26068,1,0,0,0,0,2,0,1,13,Y,N,1,,99999,7," ",U,2,0,N,N,N,80,FAIRFIELD TOWNSHIP,9,1904,6,4,2,9,1,1,0,0,0,0,0,0,0,0,0,N,N,FAIRFIELD,,LILLY CHAPEL-OSPOSSUM RUN,RD,,,,,,PRINGLE BENJAMIN,RD,,,,,,,1,15-1484-09,Y,1,1,2,NT,12,7,1,55,55,1,17,,40,11,9,40,,,,,26,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190
2331944,20157067643.0,https://hsip.dot.state.oh.us/report/?docnbr=20157067643,2015,6,CMADCR00004**C,C,MAD,CR,0.100,39.854811,-83.394900,57708,2,0,0,0,4,0,0,1,13,Y,N,10,,99999,6," ",U,2,0,N,N,N,80,OAK RUN TOWNSHIP,9,1705,6,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,OAK RUN,,BIG PLAIN CIRCLEVILLE,RD,,,,,,003044,,,,,,,,3,15-1618-09,Y,1,3,4,NT,1,6,1,55,55,1,17,,52,8,44,52,1,,,,26,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100
2331945,20157067644.0,https://hsip.dot.state.oh.us/report/?docnbr=20157067644,2015,6,CMADCR99999**C,C,MAD,CR,99.990,,,65480,1,0,0,0,0,1,0,1,13,Y,N,10,,99999,0," "," ",0,0,N,N,N,80,RANGE TOWNSHIP,9,1500,1,1,1,9,1,3,0,0,0,0,0,0,0,0,0,Y,N,RANGE,,CHARLESTON CHILLI,RD,,CR,15B,,,015340,,,,,,,,3,15-1592-09,Y,1,3,4,NT,1,3,1,55,55,13,17,,44,8,11,9,44,1,,,24,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.990
2206263,20156112156.0,https://hsip.dot.state.oh.us/report/?docnbr=20156112156,2015,6,SMADUS00042**C,S,MAD,US,6.840,39.887680,-83.446611,44674,1,0,0,0,0,5,0,3,2,N,Y,2,,99999,4,N,U,4,3,N,N,N,80,LONDON,9,1140,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LONDON,,,,,US,42,,,WALNUT,ST,,,,,,,1,09  5876  15,Y,1,4,3,NT,4,6,1,15,35,1,9,,0,20,,,,,,,29,F,1,1,1,2,4,3,NT,4,6,1,,35,11,9,,20,7,20,,,,,46,M,1,1,1,3,4,6,1,11,1,,20,,,,,,,,,,,84.930
2212047,20156117974.0,https://hsip.dot.state.oh.us/report/?docnbr=20156117974,2015,6,SMADIR00070**C,S,MAD,IR,6.550,39.948015,-83.413155,21154,4,0,1,0,0,5,0,3,5,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,9,0656,7,1,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,DEER CREEK (TOWNSHIP OF),,,,,IR,70,,,77,MP,,,,,,,2,49-0415-49,Y,1,4,3,NT,12,2,1,65,70,4,10,,45,20,8,45,1,,,,20,F,1,1,1,2,4,3,NT,12,7,1,70,70,3,1,,20,8,45,,,,,37,M,1,1,1,3,12,2,1,1,1,,20,9,33,,,,,,,,,77.020
2204420,20156110308.0,https://hsip.dot.state.oh.us/report/?docnbr=20156110308,2015,6,SMADIR00071**C,S,MAD,IR,4.910,39.735708,-83.354571,65480,3,0,0,1,0,1,0,2,2,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,RANGE TOWNSHIP,9,2046,5,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,RANGE (TOWNSHIP OF),,,,,IR,71,,,81,MP,,,,,,,2,49-0384-49,Y,1,5,8,NT,12,13,1,50,70,1,9,,36,20,9,36,9,,,,26,M,1,1,1,2,5,8,NT,12,3,1,70,70,11,1,,20,9,36,9,,,,58,F,1,1,1,,,,,,,,,,,,,,,,,,,81.140
2170252,20156076010.0,https://hsip.dot.state.oh.us/report/?docnbr=20156076010,2015,6,SMADUS00040**C,S,MAD,US,2.810,39.933366,-83.485680,72960,4,0,1,1,0,0,0,1,13,Y,N,1,,99999,5," ",D,4,3,N,N,Y,80,SOMERFORD TOWNSHIP,6,1820,6,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,SOMERFORD (TOWNSHIP OF),,,,,US,40,,,3,MP,,,,,,,2,49-0291-49,Y,1,3,4,NT,12,3,1,60,60,1,17,,45,9,45,1,,,,,67,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.540
2170796,20156076555.0,https://hsip.dot.state.oh.us/report/?docnbr=20156076555,2015,6,SMADIR00070**C,S,MAD,IR,11.240,39.961108,-83.326748,63338,2,0,0,0,1,0,0,1,13,Y,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,PLEASANT TOWNSHIP,6,0029,5,4,2,0,5,1,0,0,0,0,1,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,70,,,82,MP,,,,,,,2,49-0288-49,Y,1,1,2,NT,12,6,1,72,70,1,17,,42,9,42,1,,,,,56,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.710
2165550,20156071292.0,https://hsip.dot.state.oh.us/report/?docnbr=20156071292,2015,6,SMADUS00042**C,S,MAD,US,13.880,39.965263,-83.364013,38696,3,0,0,4,0,0,2,1,13,Y,N,1,,99999,3," ",U,2,3,N,N,Y,80,JEFFERSON TOWNSHIP,6,0545,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,Y,Y,JEFFERSON (TOWNSHIP OF),,,,,US,42,,,14,MP,,,,,,,2,49-0282-49,Y,1,1,2,NT,12,3,1,45,55,1,10,,44,8,44,1,,,,,20,M,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.970
2165299,20156071039.0,https://hsip.dot.state.oh.us/report/?docnbr=20156071039,2015,6,SMADIR00070**C,S,MAD,IR,3.420,39.941864,-83.470964,21154,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,6,1503,6,2,2,0,1,1,0,0,0,0,1,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,IR,70,,,74,MP,,,,,,,2,49-0278-49,Y,1,4,3,NT,12,3,1,73,70,3,6,,48,8,44,48,,,,,51,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.890
2167557,20156073308.0,https://hsip.dot.state.oh.us/report/?docnbr=20156073308,2015,6,SMADSR00142**C,S,MAD,SR,3.780,39.907792,-83.383321,83580,1,0,0,0,0,1,1,1,9,N,N,1,,99999,5," ",U,2,3,N,N,Y,80,WEST JEFFERSON,6,2302,7,4,2,0,5,1,0,0,0,0,1,0,0,0,0,Y,N,WEST JEFFERSON (CORPORATE NAME,,,,,SR,142,,,4,MP,,,,,,,2,49-0280-49,N,1,1,2,NT,12,2,1,70,55,1,1,,44,18,8,44,,,,,21,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.780
2163270,20156069000.0,https://hsip.dot.state.oh.us/report/?docnbr=20156069000,2015,6,SMADIR00071**C,S,MAD,IR,6.190,39.744000,-83.333131,63338,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,6,0235,2,1,1,0,5,2,0,0,0,0,0,0,0,0,0,Y,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,82,MP,,,,,,,2,49-0269-49,Y,1,5,8,NT,12,1,1,65,70,1,10,,44,9,8,44,,,,,20,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.420
2122836,20156028424.0,https://hsip.dot.state.oh.us/report/?docnbr=20156028424,2015,6,SMADIR00070**C,S,MAD,IR,9.330,39.957239,-83.362298,38696,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,2,2345,7,6,3,4,5,1,0,0,0,0,1,0,0,0,0,Y,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,80,MP,,,,,,,2,49-0142-49,Y,1,3,4,NT,12,2,1,70,70,1,6,,33,9,33,,,,,,21,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.800
